0,00001049564585897005; 51280,911556655825
0,000017885630424645886; 20217,57260549814
0,000041079357567632313; 4161,572240974059
0,00007997952074717696; 1134,5240467560106
0,0001668694561242921; 164,2883165736829
0,0003179901371992636; 25,972125876469118
0,00043316369887799077; 11,37453934350179
0,0005995797542218471; 5,4392459237993895
0,0007952735369591062; 2,6469691366101515
0,000994756168047903; 1,3577535242359462
0,0012114993017774028; 0,6050713609926152
0,00145199243517886; 0,2261755965193628
0,0018062794147274417; 0,06161763318369335
0,002319993111088213; 0,01458534716794203
0,003109792925319613; 0,00404444682018724
0,004515737693104147; 0,0012909910968894366
0,006953654101585054; 0,00046608099166851224
0,011661473585812225; 0,0001712733124793812
0,019557574643546283; 0,00007771790569024883
0,034596619901121936; 0,000034654069908980105
0,060552127622232194; 0,000016871289841237543
0,11358595007662801; 0,000007656916798798797
0,1806157364032645; 0,000004602432315795833
0,3144536571219774; 0,0000027668205956597427
0,5474756214169622; 0,0000017844687675511607
0,8846324501997034; 0,0000013014351612861126
0,00022369900626483292; 69,46326770097788
0,00011369623179380482; 505,71041706258507
